url,shared_count
https://www.gofundme.com/guarantee-the-tiltyard039s-future?utm_source=internal&utm_medium=email&utm_content=body_photo&utm_campaign=upd_n,18
https://gofundme.com/f/protect-andy-ngo-fund,18
https://www.gofundme.com/help-a-war-veteran-who-helped-many-families,18
https://www.gofundme.com/JusticeInSanJose,18
https://www.gofundme.com/campaign-for-congress-2020&rcid=r01-154990681352-cac77426c08141a7&pc=ot_co_campmgmt_m,18
https://www.gofundme.com/start-up-for-my-online-store,18
https://www.gofundme.com/200-lights-for-200-children?utm_source=internal&utm_medium=email&utm_content=campaign_link_t&utm_campaign=welcome,18
https://www.gofundme.com/f/a-soldiers039-call-to-the-american-people&rcid=r01-156107552495-44099164961a4adf&pc=ot_co_campmgmt_w,17
https://www.gofundme.com/impeach-trump-save-america-pac,17
https://www.gofundme.com/1lwxam8xk0,17
https://www.gofundme.com/2sqsy-help-getting-back-on-my-feet,17
http://gofundme.com/2015secretsanra,17
https://www.gofundme.com/forever-home-to-make-a-difference,17
https://www.gofundme.com/4etk4nc?pc=tw_co_dashboard_a&rcid=3202b026ed70494ca0aebcf7c8a1d9e8,17
https://www.gofundme.com/school-security-measures,17
https://www.gofundme.com/america-first-media-investigations,17
https://www.gofundme.com/abort-democrats?pc=tw_dn_cpgnsharemore_r&rcid=r01-155261240814-9bfc1a0fc43d4ccd,17
https://www.gofundme.com/lost-wages-due-to-medical-issues,17
https://www.gofundme.com/help-a-senior-recovering-from-th-t?pc=tw_u,17
https://www.gofundme.com/TheTrumpWall?pc=tw_dn_cpgnsharemore_r&rcid=r01-154527181542-b198ec881ae44ed7,17
https://www.gofundme.com/f/church-fires-st-landry-parishmacedonia-ministry,17
http://gofundme.com/6ai2568?pc=tw_,17
https://www.gofundme.com/en3m5d-medical-fundraising,17
https://www.gofundme.com/f/5yrs5-unidos-por-katherine,17
https://www.gofundme.com/f/jarheads-mc-victims-and-families-support?utm_source=facebook&utm_medium=social&utm_campaign=fb_dn_cpgnstaticsmall_r,17
https://www.gofundme.com/god-loves-you-all,17
https://www.gofundme.com/alissan?utm_source=facebook&utm_medium=social&utm_campaign=fb_dn_cpgnsharemore_r,17
https://www.gofundme.com/k2kxg7-bringing-ronnie-home?sharetype=teams&member=1649870&rcid=r01-155321905902-53a1677059f5486a&pc=ot_co_campmgmt_m,17
https://www.gofundme.com/mayor-brent-taylor,17
https://www.gofundme.com/julian-assange-and-wikileaks-public-defence-fund,17
http://gofundme.com/rrpsv-i-need-help,17
https://www.gofundme.com/a-soldiers039-call-to-the-american-people&rcid=r01-15567779717-c25c288aaa9b4c02&pc=ot_co_campmgmt_w,17
https://www.gofundme.com/ohio-tornado-disaster&rcid=r01-155933592596-32b81d9dc1504081&pc=tw_co_campmgmt_m,17
https://www.gofundme.com/1nnaaoenpc?utm_medium=copy_link&utm_source=customer&utm_campaign=p_na+share-sheet&rcid=93684665c17847dcac61d14f5fcf3366,17
https://www.gofundme.com/help-retired-k9-voda?pc=tw_dn_cpgnsharemore_r&rcid=r01-155119895212-31cdae348fd74af9,17
http://www.gofundme.com/mdynck?pc=tw_u,17
http://www.gofundme.com/Determined-Amputee,17
https://www.gofundme.com/whatisdemocracyworthtoyou,17
http://WWW.Gofundme.com/thetrumpwall,17
